T h M_Wynn S_Wynn M_Euler S_Euler M_raw S_raw 
1.9 0.0 -7.131953829576691e-15 0.6721913655187137 1.2476230943849445e-13 0.6727248723520898 5.713707650586827e-12 0.6721994117673141 
2.0 0.0 -1.2591900750824088e-14 0.6739847328520024 4.784879269457946e-13 0.6744022817288876 3.150707147623714e-11 0.6739896784863546 
2.1 0.0 -1.0377010105118165e-14 0.6755580377380945 -6.662661161258089e-14 0.6758885527493748 -7.262173363713593e-12 0.6755611461004738 
2.2 0.0 -5.727546905776886e-15 0.6769457569229353 6.456687031263178e-14 0.6772100938301168 -6.511085849755711e-12 0.6769477508402036 
2.3 0.0 -1.3814624790213812e-14 0.6781758912495927 1.607689914533035e-13 0.6783893081400819 5.4837186654155306e-12 0.6781771943454794 
2.4 0.0 -4.370477881948329e-15 0.6792713680893633 1.3180101358016445e-13 0.6794451768613057 2.922370418891817e-12 0.6792722345547418 
2.5 0.0 -6.4662948044327715e-15 0.6802511024712795 1.8917017457795007e-13 0.6803937923396873 1.3126550692060228e-11 0.6802516879022266 
2.6 0.0 7.192435038649895e-15 0.6811308089516255 -8.434642124338949e-14 0.6812488228180812 7.193686871350669e-12 0.6811312102263418 
2.7 0.0 4.9944344566143346e-15 0.6819236287819166 -3.1359864038225114e-13 0.6820219074024525 -8.417808705875364e-12 0.6819239075972082 
2.8 0.0 1.4288702337011301e-15 0.6826406182453538 1.0898055609009315e-13 0.6827229871064495 2.3289847112525728e-11 0.6826408145123457 
2.9 0.0 -5.115186202028259e-15 0.6832911324453579 6.491689315720808e-14 0.6833605802686299 -1.5251957838069173e-11 0.6832912721694978 
3.0 0.0 6.907121114671541e-15 0.6838831297130346 1.811191033499976e-13 0.6839420109080427 2.886711912880621e-11 0.6838832303375602 
3.1 0.0 -6.86280277777921e-15 0.6844234139144152 -2.9099979074690246e-13 0.6844735977931029 -3.0224635595422325e-11 0.6844234872104078 
3.2 0.0 3.2881601827877612e-15 0.6849178293663175 1.501814837618225e-13 0.6849608110960107 3.318917093071677e-11 0.6849178831400043 
3.3 0.0 -2.3761496003719435e-14 0.6853714189250164 1.4609670908876986e-13 0.6854084023764325 4.457984008325426e-12 0.6853714588594663 
3.4 0.0 2.4534892263496784e-15 0.6857885515970116 3.9890184774614316e-14 0.6858205126292716 2.364243388039569e-11 0.685788581447367 
3.5 0.0 1.8801178430682738e-16 0.6861730280518097 -4.7169888794357e-13 0.6862007623872284 -3.579678130092321e-11 0.6861730505458874 
3.6 0.0 4.5118577649647016e-14 0.686528166861479 6.30104813129791e-14 0.6865523270485344 4.098824145329412e-12 0.686528183982117 
3.7 0.0 -1.6917558257207393e-15 0.6868568758198713 -2.7498999945644527e-13 0.6868780000221906 -1.737970530290335e-11 0.6868568889291928 
3.8 0.0 1.3987932128008067e-14 0.6871617116573583 8.163581477402974e-15 0.6871802458954334 1.8912231586964635e-12 0.6871617217383198 
3.9 0.0 -8.316618152348276e-16 0.6874449294963068 3.414559802867646e-13 0.6874612452645509 1.3041755459099857e-11 0.6874449372746597 
4.0 0.0 2.2125736909295517e-14 0.6877085246266478 3.6585104780602126e-13 0.6877229327192497 3.328378505616449e-11 0.6877085307297908 
4.1 0.0 -3.4320084148435056e-15 0.6879542674497257 3.988133513824229e-13 0.6879670290983786 1.585089502968106e-11 0.6879542722721077 
4.2 0.0 -2.1267480007433922e-15 0.6881837332331376 3.995355040706858e-13 0.688195068966583 4.0407385276688375e-11 0.6881837370010367 
4.3 0.0 -1.0155662652912785e-14 0.6883983274952447 6.370182071667175e-14 0.6884084241194122 -9.531451461398818e-12 0.6883983304452296 
4.4 0.0 -2.670061696032586e-15 0.6885993073179367 -1.5575894803511398e-13 0.6886083237147209 5.747993291527061e-12 0.6885993096452124 
4.5 0.0 -2.6213154457273785e-15 0.6887877998504761 -2.3268399956886276e-13 0.6887958715913727 -1.3009470291489232e-11 0.6887878018032987 
4.6 0.0 4.220131014527096e-16 0.6889648178141762 2.952383182191146e-13 0.688972061194733 9.302522387158838e-12 0.688964819353106 
4.7 0.0 -1.362064328771263e-15 0.6891312736042655 -4.260471931642746e-13 0.6891377885006303 -1.786541047998667e-11 0.6891312747466158 
4.8 0.0 -9.472337849062199e-15 0.6892879907543482 1.4666985412469612e-13 0.6892938632083165 5.628765129939595e-12 0.6892879917632503 
4.9 0.0 -3.547416238210882e-15 0.6894357139379342 -3.5026032300451073e-13 0.6894410184625286 -3.923318328939612e-11 0.6894357147558593 
5.0 0.0 3.7641180274930445e-14 0.6895751181530096 2.334243409978171e-13 0.6895799193511226 1.4324533994793215e-11 0.6895751188249123 
0.0 0.5 NaN NaN NaN NaN NaN NaN 
0.1 0.5 -0.575949524524745 10.809215659659213 -147.25655926637114 -221.26653011544352 -30232.890439453295 -41675.86800714883 
0.2 0.5 -0.11335716747390023 -2.5539215433096896 -6.430155708658646 -58.41110721307004 -3595.0530529357075 -9554.049162104378 
0.3 0.5 0.03763444953811712 0.3481815558987358 2.1377236299934417 -12.13084355143891 -426.7143199078054 -1006.0657336427114 
0.4 0.5 0.05318893654317991 0.48056620156241214 1.503176553411738 -4.229851384865287 -63.168750921657825 -150.00759516098586 
0.5 0.5 0.053296893584372285 0.5315876490002656 0.8911058678411561 -1.5074850696020863 -10.586915085912551 -31.992676873168264 
0.6 0.5 0.05185248648125507 0.5645225622509764 0.5422735813225624 -0.3953842562726704 -1.8413998827425653 -8.150079280560085 
0.7 0.5 0.050280345474960644 0.5880299105601645 0.3475954941027368 0.10164704364672517 -0.26400245945522416 -2.0926975953154163 
0.8 0.5 0.04874498185170075 0.6055400971019993 0.23564442008591627 0.34301815710374417 0.021734122661042354 -0.30999299967192995 
0.9 0.5 0.047264974729138834 0.6189621641622028 0.16875499290765442 0.46947758973207276 0.06378681167662398 0.2781083716563729 
1.0 0.5 0.045841380320914005 0.6294855814307504 0.127222039148302 0.5404126285636921 0.06213473138782144 0.4928683011807618 
1.1 0.5 0.04447386313141067 0.6378931286681484 0.10046435291140715 0.5827179996704215 0.05526254805645198 0.5795090433547267 
1.2 0.5 0.0431621416306363 0.6447191169898286 0.08261078536123154 0.6093794986656763 0.04966568698958353 0.6183241519331543 
1.3 0.5 0.04190573839007676 0.6503388417860707 0.07029462038910549 0.6270361696407385 0.04573106385647524 0.6377976146763801 
1.4 0.5 0.04070378392728142 0.6550222955342105 0.06152409051799316 0.6392600541874757 0.042954199770760385 0.6487942698098198 
1.5 0.5 0.03955498844515755 0.6589677721928358 0.05508620332588023 0.6480632207836093 0.040892893291660154 0.6557503355938031 
1.6 0.5 0.038457703991701 0.6623235772566713 0.050222219472132866 0.6546270452969764 0.03926514528814984 0.660601429420553 
1.7 0.5 0.037410016497644326 0.6652024344903121 0.046445692531706925 0.6596718913388262 0.037905588615136473 0.6642506779399985 
1.8 0.5 0.036409837151175316 0.6676912705571262 0.043437564142877444 0.6636524983359944 0.03671930947904749 0.6671498030061134 
1.9 0.5 0.03545498073364002 0.6698579982856386 0.04098409679283233 0.6668652281885074 0.035651574350308704 0.6695417159382695 
2.0 0.5 0.03454322750926379 0.6717563062020129 0.03893925970398817 0.6695089926299014 0.03467020057840666 0.6715670543136606 
2.1 0.5 0.033672369899913214 0.6734290966582573 0.037201422026643366 0.6717209742981154 0.03375568738744047 0.6733133268624859 
2.2 0.5 0.03284024619996011 0.6749109914857901 0.035698611293128714 0.6735981862824639 0.032895747246768456 0.6748387195021396 
2.3 0.5 0.03204476364302995 0.6762301834939155 0.0343790099762299 0.6752108386425225 0.03208226569765453 0.6761842134268745 
2.4 0.5 0.03128391370241501 0.6774098210814586 0.033204719452086806 0.6766108348995057 0.03130959721589046 0.6773800695392662 
2.5 0.5 0.030555781186784526 0.6784690575766045 0.03214759992553102 0.6778373001491611 0.030573595628906672 0.678449490351436 
2.6 0.5 0.029858548718046392 0.679423853572682 0.031186452116764952 0.6789202571047183 0.029871053851750817 0.6794107910397282 
2.7 0.5 0.029190498425686457 0.680287596204711 0.030305080196604064 0.6798831209428317 0.02919937637814598 0.6802787531597083 
2.8 0.5 0.028550010878185105 0.6810715843566808 0.02949094217580096 0.6807444253840393 0.028556381334781444 0.6810655195295877 
2.9 0.5 0.027935562677559547 0.6817854081014946 0.02873419747844371 0.6815190385041656 0.027940180138562337 0.6817811976880386 
3.0 0.5 0.02734572297412321 0.6824372511046151 0.028027026602203523 0.682219033784507 0.027349101796508846 0.6824342943876798 
3.1 0.5 0.026779149395106183 0.6830341320267599 0.027363139502388834 0.6828543241587101 0.02678164427111617 0.6830320331782084 
3.2 0.5 0.026234583360668504 0.6835820987846206 0.02673741640677555 0.6834331304483151 0.02623644135906337 0.6835805939276627 
3.3 0.5 0.025710845451518517 0.6840863854848279 0.026145642631504103 0.683962332326706 0.025712240332730125 0.6840852960447198 
3.4 0.5 0.025206830827589843 0.6845515414520655 0.025584310809054826 0.6844477347313521 0.025207886159727078 0.6845507458276989 
3.5 0.5 0.02472150432891036 0.684981535599772 0.025050471927222907 0.6848942725840872 0.024722308590657965 0.6849809493086795 
3.6 0.5 0.024253896169027955 0.6853798444384323 0.024541622106749133 0.6853061699314196 0.024254513351945874 0.6853794090776651 
3.7 0.5 0.02380309752280029 0.6857495227285509 0.02405561573365862 0.6856870649232186 0.02380357425017471 0.6857491967325369 
3.8 0.5 0.023368256524008844 0.6860932646291621 0.0235905982382755 0.6860401090184214 0.023368627116851885 0.6860930188224861 
3.9 0.5 0.022948574280556782 0.6864134531508316 0.023144953610989498 0.6863680464117166 0.02294886416198314 0.6864132666624879 
4.0 0.5 0.022543301192910592 0.6867122023202921 0.02271726309599085 0.6866732781994724 0.022543529174423243 0.6867120595754806 
4.1 0.5 0.022151733835883144 0.6869913941135342 0.022306272419670058 0.6869579146441646 0.022151914178994734 0.6869912846568543 
4.2 0.5 0.021773211401289357 0.6872527063923136 0.021910865555001373 0.6872238180142275 0.021773354781528507 0.6872526216549211 
4.3 0.5 0.02140711300236868 0.6874976411355256 0.021530043595619136 0.687472638042997 0.021407227525981492 0.6874975752215449 
4.4 0.5 0.021052854958655165 0.6877275447297205 0.021162907588754134 0.6877058413518474 0.021052946951021653 0.6877274930172285 
4.5 0.5 0.020709887878124056 0.6879436279520162 0.020808644470805188 0.687924736117203 0.020709962040387143 0.6879435873243703 
4.6 0.5 0.020377694824590772 0.6881469811609379 0.02046651551470597 0.6881304927806017 0.02037775493034899 0.6881469491032852 
4.7 0.5 0.020055788628605055 0.6883385889060794 0.02013584669883115 0.6883241616208854 0.020055837537957307 0.688338563223696 
4.8 0.5 0.01974371016479826 0.6885193426311962 0.019816020696813517 0.688506687647241 0.019743750108498558 0.6885193222772408 
4.9 0.5 0.01944102637606288 0.6886900496624908 0.01950647011555871 0.6886789233324488 0.019441059134861743 0.6886900333147974 
5.0 0.5 0.01914732848498681 0.6888514439007125 0.019206671787839538 0.68884163955467 0.019147355420594026 0.6888514306670495 
0.0 1.0 NaN NaN NaN NaN NaN NaN 
0.1 1.0 0.449960744248898 -0.16358454406307033 -76.14952199539056 115.83285780965596 -757.8452452869576 -14972.184669346894 
0.2 1.0 0.2129659536528763 0.7108216328425883 -18.332978739046318 20.04892871104387 705.8995657968275 -2537.6897048449964 
0.3 1.0 0.10012321940892122 0.534171974355268 -5.732999317470215 2.727214314506862 221.0970952194139 -272.06218449775656 
0.4 1.0 0.10688325260736065 0.49116505015928413 -1.973294994870673 -0.3325677004984149 48.009243331368275 9.778460097793257 
0.5 1.0 0.10679278361509104 0.5211259038539642 -0.6542768120813842 -0.5992631153720005 7.936582824292946 18.312666992545154 
0.6 1.0 0.1037850840479835 0.5521862919013492 -0.15385186405810555 -0.33548649257840446 0.6367966820373054 8.325776825420473 
0.7 1.0 0.10051008326071414 0.5760899753587918 0.037647387409095505 -0.046214371367479634 -0.26791456473836894 3.368936282567414 
0.8 1.0 0.09737218334869917 0.5941322433304013 0.10705817580716734 0.17352604955808193 -0.1911073939416677 1.5424734493247265 
0.9 1.0 0.0943829566141858 0.608031274548516 0.12768518555244643 0.3254881530867857 -0.06147880256702948 0.9229362613037225 
1.0 1.0 0.09152284400399041 0.6189976466397602 0.1291791815902506 0.427944079055235 0.014856593192949075 0.7209206862403237 
1.1 1.0 0.08878158052106626 0.6278345929970816 0.12369466846103011 0.4970714418700076 0.052051927449751595 0.6588376975479395 
1.2 1.0 0.08615509743415767 0.6350833895204595 0.11619343733381407 0.544291857227934 0.068595685950545 0.6429541628580833 
1.3 1.0 0.08364123689627333 0.6411193150812771 0.108633386383028 0.5771293995427909 0.07518505487413818 0.6418750590522606 
1.4 1.0 0.08123779726512183 0.6462099400181052 0.10171308703163975 0.600436287935532 0.07712380155338797 0.6451217080700977 
1.5 1.0 0.07894193730901392 0.6505508326383733 0.09561125228529287 0.6173369573198042 0.07692120477843864 0.6492577777409574 
1.6 1.0 0.07675014373975853 0.6542880520571666 0.09030289555356806 0.6298589335617502 0.0757510801113695 0.6532230489529882 
1.7 1.0 0.07465838316863428 0.6575327499655275 0.08569383439759419 0.6393342456953489 0.07416384449847124 0.6567495613128147 
1.8 1.0 0.07266228638523721 0.6603709183816646 0.08167632755487843 0.6466508602649784 0.07241924867906324 0.6598214515168899 
1.9 1.0 0.07075731086123131 0.6628700600665751 0.0781504213325977 0.6524100439221969 0.07064035004112154 0.6624923857689932 
2.0 1.0 0.06893886874960434 0.6650838551702447 0.0750306000424728 0.6570254955302716 0.06888511276888282 0.6648262346929592 
2.1 1.0 0.06720242083215458 0.6670554899217925 0.07224640187648694 0.6607864438677723 0.06718008998170204 0.6668798886634392 
2.2 1.0 0.06554354245340328 0.6688200739656034 0.06974080622129444 0.6638983058222478 0.06553650284916407 0.6686999980031243 
2.3 1.0 0.0639579677971717 0.6704064216019217 0.0674680238963966 0.6665092340822146 0.06395803889295949 0.6703238632081658 
2.4 1.0 0.0624416169866473 0.671838385886646 0.06539134850257892 0.6687276886705541 0.06244468884669617 0.6717812350193139 
2.5 1.0 0.0609906117075478 0.6731358686974295 0.0634812975493696 0.6706342265539997 0.06099466446980738 0.6730960065908052 
2.6 1.0 0.05960128180828421 0.6743155948758889 0.061714088868005515 0.6722895190169131 0.05960536634379418 0.6742875698328514 
2.7 1.0 0.05827016578955795 0.6753917133769934 0.060070426365743404 0.6737398759558358 0.05827387600427571 0.6753718498457377 
2.8 1.0 0.05699400702545364 0.6763762676139076 0.05853454657445811 0.6750211013590164 0.05699720584184638 0.6763620743854986 
2.9 1.0 0.0557697472685252 0.6772795666808812 0.057093475504915184 0.67616121777805 0.05577242524971136 0.67726934364346 
3.0 1.0 0.054594518381227995 0.6781104817072837 0.055736451115140834 0.6771824148682739 0.05459672163417903 0.6781030600464238 
3.1 1.0 0.05346563274930164 0.6788766842943386 0.05445447447523813 0.6781024592997896 0.05346742647746987 0.6788712552772764 
3.2 1.0 0.05238057340362931 0.6795848384495352 0.05323996029925463 0.6789357264564722 0.052382024600744564 0.679580837446295 
3.3 1.0 0.051336984074427855 0.6802407581965811 0.05208646397189452 0.6796939636334555 0.05133815429014403 0.6802377883121318 
3.4 1.0 0.05033265887098789 0.6808495361055276 0.050988467420315556 0.680386860564543 0.05033360112123976 0.6808473160400408 
3.5 1.0 0.049365532753688254 0.6814156499421283 0.04994121037607918 0.6810224802430429 0.04936629130308866 0.6814139793178092 
3.6 1.0 0.04843367211031993 0.6819430504895415 0.048940556679341427 0.6816075874514423 0.048434283223214206 0.6819417852226041 
3.7 1.0 0.04753526585440025 0.6824352355130625 0.04798288777886504 0.6821479016439564 0.04753575885995684 0.6824342715669741 
3.8 1.0 0.046668617090276476 0.6828953108249933 0.04706501739776983 0.6826482933726763 0.04666901566401638 0.6828945715797765 
3.9 1.0 0.045832134968029646 0.6833260438760708 0.04618412273608512 0.6831129382280281 0.045832457918142014 0.6833254739504137 
4.0 1.0 0.04502432749717754 0.6837299059837538 0.045337688704886615 0.6835454384352567 0.04502458980407025 0.6837294639762697 
4.1 1.0 0.044243794647430564 0.6841091111836041 0.04452346241968437 0.683948919747452 0.04424400831543616 0.6841087667071107 
4.2 1.0 0.043489221752791116 0.6844656472498167 0.04373941584744555 0.6843261092109458 0.04348939625718295 0.6844653772693631 
4.3 1.0 0.04275937372906783 0.6848013038032453 0.042983714966259585 0.6846793980541396 0.04275951665978892 0.6848010913022334 
4.4 1.0 0.042053089376585584 0.6851176951877304 0.04225469413824702 0.6850108929229144 0.0420532067309156 0.6851175269257918 
4.5 1.0 0.041369276439003226 0.6854162816987945 0.04155083470652916 0.6853224578816529 0.041369373056004896 0.6854161481023608 
4.6 1.0 0.04070690677191245 0.6856983859995575 0.040870746991185924 0.685615749075966 0.04070698665094108 0.6856982793603048 
4.7 1.0 0.04006501169898963 0.6859652094310923 0.04021315506789982 0.6858922435403033 0.040065077856691306 0.6859651239494683 
4.8 1.0 0.039442678458751275 0.6862178447914719 0.03957688384887801 0.6861532632384426 0.039442733491484104 0.6862177759489175 
4.9 1.0 0.038839045821748554 0.6864572881907707 0.03896084800989548 0.6863999952845321 0.03883909159675168 0.6864572325356997 
5.0 1.0 0.03825330132106731 0.6866844490987083 0.03836404250838802 0.6866335090027945 0.038253339581352505 0.6866844038920478 
0.0 1.5 NaN NaN NaN NaN NaN NaN 
0.1 1.5 30.676954367640306 -21.851231556906647 -2.3517207364301598 -28.49985615784835 841.392817422661 -317.3071729020569 
0.2 1.5 2.251208275069912 -1.2670991720552323 4.743984954161791 -7.919624298580683 53.41713997982892 439.70031284191595 
0.3 1.5 0.3897505395766814 0.21374909723898727 1.3831545892441919 3.086535450121934 -61.239534869775675 140.40256173704063 
0.4 1.5 0.19990054965854043 0.4493254117361728 -0.2880151053618658 3.5838776147609925 -21.749438018826158 0.15237884470890162 
0.5 1.5 0.16639540450014156 0.5048052661166196 -0.5184351573307381 2.23007875431083 -2.7265232283713243 -12.119364495735923 
0.6 1.5 0.15642688447533615 0.5349489949281576 -0.3632433660646891 1.2831310591285126 0.9390359689351877 -5.266232778672191 
0.7 1.5 0.15063862393921004 0.557817276847989 -0.18418748840005908 0.8095804614442519 0.9037890505022292 -1.220806178416055 
0.8 1.5 0.14576513127452248 0.5757796995945882 -0.055100449915055374 0.6072543335284428 0.518701257051421 0.19818114770106543 
0.9 1.5 0.14122391318972832 0.5900584306274284 0.025900787102011887 0.5360119417352489 0.29135777100721416 0.5842946114524779 
1.0 1.5 0.13689980603019564 0.6015994416828885 0.07336411839165285 0.5226334751759658 0.18941118251839306 0.6590926868431879 
1.1 1.5 0.13276544928978876 0.6110934567981867 0.09972201893722715 0.5323754541525488 0.14786124289799507 0.6593861658135424 
1.2 1.5 0.12881205329073148 0.619030922349313 0.11337577488021885 0.5496482923118227 0.13109924193366934 0.6496236310269655 
1.3 1.5 0.12503468613527602 0.6257611289310809 0.11955974088028426 0.5678596619681597 0.12366082975235654 0.6432858844407886 
1.4 1.5 0.1214285771409949 0.631536769339361 0.12142561374113092 0.5844965835091119 0.1194829831731005 0.6411215712982399 
1.5 1.5 0.1179882145186274 0.6365443352941788 0.12084246711736835 0.5988281356803697 0.11635113320314538 0.6416601002148723 
1.6 1.5 0.11470729351843015 0.6409243041387258 0.11891081128354405 0.610855957792932 0.11351928880232978 0.6436131269880944 
1.7 1.5 0.11157891884254018 0.6447845521400806 0.11627563144878082 0.6208459415132273 0.11077011189490274 0.6461793218999 
1.8 1.5 0.10859585197212195 0.6482093792761513 0.11331280573542266 0.6291270214887861 0.1080621995829929 0.648921410710614 
1.9 1.5 0.1057507289760048 0.6512656933183144 0.11023922425114577 0.6360109529385111 0.1054041465712929 0.6516204048564503 
2.0 1.5 0.10303622997801977 0.6540073329232878 0.10717776526712065 0.6417655943185313 0.10281282912394743 0.6541767461678727 
2.1 1.5 0.10044520096803843 0.6564781495259611 0.10419572138579097 0.6466107836672651 0.1003016164677216 0.6565527882932491 
2.2 1.5 0.09797073607034747 0.6587142473772252 0.10132760622406946 0.6507228590945547 0.09787847776278633 0.6587415224671104 
2.3 1.5 0.0956062296548818 0.6607456385545847 0.0985887397711814 0.6542417113530126 0.09554688708030884 0.6607501967375657 
2.4 1.5 0.09334540537124117 0.6625974863998114 0.09598336247463424 0.6572778467174568 0.09330717385399268 0.6625919762250673 
2.5 1.5 0.09118232935533074 0.6642910524069078 0.09350948551736456 0.6599185516379567 0.09115766094841479 0.6642818190587564 
2.6 1.5 0.08911141199613584 0.6658444276749381 0.0911617841907048 0.6622329486755455 0.0890954798865129 0.6658345279476277 
2.7 1.5 0.08712740182770759 0.6672731031519649 0.08893331311188546 0.6642760116423748 0.08711711293031757 0.667263898645353 
2.8 1.5 0.08522537428774385 0.6685904214865518 0.08681651012986064 0.6660916995741436 0.08521874007492442 0.6685824215375532 
2.9 1.5 0.0834007182085701 0.6698079349502364 0.08480377068786199 0.6677153808470269 0.08339645661276793 0.669801235056236 
3.0 1.5 0.08164911899871624 0.6709356957305801 0.08288776311761079 0.6691757010080551 0.08164639994834191 0.6709302069090564 
3.1 1.5 0.07996654206251323 0.6719824897872396 0.08106158890533371 0.67049602079473 0.07996482632363025 0.6719780531722441 
3.2 1.5 0.07834921562487948 0.6729560288612237 0.07931885115924589 0.6716955248261853 0.07834815180107485 0.6729524722392809 
3.3 1.5 0.0767936138295701 0.6738631081836259 0.07765366990937661 0.672790078842483 0.0767929724915656 0.6738602709998254 
3.4 1.5 0.07529644020257698 0.6747097367975555 0.07606066773413671 0.6737928950006169 0.07529607105266056 0.6747074790573419 
3.5 1.5 0.07385461213974903 0.6755012474026971 0.07453493987292696 0.6747150506464417 0.07385441691537807 0.6754994527104184 
3.6 1.5 0.07246524573087985 0.6762423867792434 0.07307201733676105 0.675565894756056 0.07246515982455796 0.6762409597552057 
3.7 1.5 0.07112564230919596 0.6769373935723169 0.07166782794283046 0.6763533681322396 0.07112562392156872 0.6769362580801153 
3.8 1.5 0.06983327449230178 0.6775900625051734 0.0703186580497038 0.6770842570511301 0.06983329606653603 0.6775891572471956 
3.9 1.5 0.06858577480065253 0.6782038011679872 0.06902111655773166 0.677764395324546 0.06858581878073719 0.6782030783348326 
4.0 1.5 0.06738092374350185 0.6787816757775769 0.06777210177847688 0.678398826172932 0.06738097899974083 0.678781096791238 
4.1 1.5 0.06621663921865767 0.6793264538016658 0.06656877146566761 0.6789919327102341 0.06621669864495013 0.6793259893385472 
4.2 1.5 0.06509096695330578 0.6798406367589329 0.06540851598803712 0.6795475436444239 0.06509102611291616 0.6798402629466958 
4.3 1.5 0.06400207158919091 0.6803264923084755 0.0642889344237438 0.6800690194709679 0.06400212814607283 0.6803261907609416 
4.4 1.5 0.06294822774635093 0.680786079283452 0.06320781334815731 0.6805593230931866 0.06294828027843595 0.6807858351778074 
4.5 1.5 0.061927812779738106 0.6812212713628549 0.06216310808451649 0.6810210780454552 0.06192786062621175 0.6812210732169316 
4.6 1.5 0.06093929956384843 0.6816337764713778 0.06115292610636609 0.6814566167219378 0.06093934269697075 0.6816336151332397 
4.7 1.5 0.05998124949915698 0.6820251543944842 0.06017551235159354 0.6818680205366866 0.059981287914238235 0.6820250226852056 
4.8 1.5 0.059052306986026336 0.6823968321435729 0.05922923623797969 0.6822571535821618 0.05905234100774734 0.6823967244059046 
4.9 1.5 0.05815119334554544 0.6827501169997798 0.05831258014191612 0.682625690904783 0.05815122332051732 0.6827500283280639 
5.0 1.5 0.05727670179904536 0.6830862096392696 0.05742412917724361 0.682975142449632 0.0572767280629696 0.683086136855448 
0.0 2.0 NaN NaN NaN NaN NaN NaN 
0.1 2.0 0.7307390796233424 4.1317389078605515 4.124337024657896 0.3695327402870019 -35.884875437525174 17.316460545610283 
0.2 2.0 -1.734000922815408 1.6120928088412034 1.4383336810764482 0.8509577927752575 -4.728918750470804 -63.560451176038185 
0.3 2.0 -0.11266776604495465 -0.08145308316668798 0.8393541403427526 0.36753166759587386 14.024543591562168 -30.85425454090381 
0.4 2.0 0.1661820209763405 0.23874083638894694 0.594983127037612 0.88231480007623 5.349175994491191 3.938798222128065 
0.5 2.0 0.20648455079287054 0.4270803628384594 0.30404238728616756 1.306669452094476 -0.16632914169735757 6.607432497240138 
0.6 2.0 0.20557661625301815 0.49507000982782945 0.11532823013660098 1.3067361248327884 -0.7857169303988791 2.699222667278512 
0.7 2.0 0.1996127060890076 0.5280874391653899 0.04438589816401818 1.1196021547538542 -0.2935557043524901 0.7436199076097748 
0.8 2.0 0.19345106208504603 0.5490042446682597 0.04009476884784169 0.9250556602751931 0.04863654951852625 0.3105155256707244 
0.9 2.0 0.18748195683926694 0.5645781654574755 0.06106142132896442 0.7815916673476917 0.17618764508341378 0.35586980222835984 
1.0 2.0 0.1817309443038138 0.5771174747506589 0.08626371297447441 0.6909027194858501 0.2025118616767705 0.4622779003062518 
1.1 2.0 0.17621083428149426 0.5875940411362388 0.10763555223557314 0.639252531548943 0.19642330917538314 0.5362710082955195 
1.2 2.0 0.17092963568895406 0.5965306198995501 0.12324408891664312 0.6128886858397773 0.18427883055267014 0.5774034702246321 
1.3 2.0 0.165888399377166 0.6042615049997522 0.13353221115167507 0.6017333418546773 0.17345511628450788 0.5990695638967333 
