T h M_Wynn S_Wynn M_Euler S_Euler M_raw S_raw 
3.6 0.0 -2.959258911193348e-15 0.6870447191857518 -1.783127304285341e-13 0.6870712127044526 -8.488953429332734e-12 0.6870447408469355 
3.7 0.0 -5.68480811690805e-15 0.6873441048455983 7.275172828193695e-14 0.6873673029100563 3.262139486502927e-13 0.6873441214805802 
3.8 0.0 -1.4534286465908042e-15 0.6876219835471907 -3.445205750900242e-13 0.6876423652713167 -2.623536262740555e-11 0.6876219964512315 
3.9 0.0 -6.495107810640334e-16 0.6878803672669215 3.1499775116619974e-13 0.6878983326551689 1.1498002220160772e-11 0.6878803772055506 
4.0 0.0 1.9717028529570273e-15 0.6881210383284599 -4.066957769802004e-14 0.688136922575372 -1.6203210560311265e-11 0.6881210461236459 
4.1 0.0 1.5134759656903726e-15 0.6883455796747022 1.8508806932472378e-13 0.6883596650729307 7.736321868430155e-12 0.6883455858547451 
4.2 0.0 1.7630154369314479e-15 0.6885554012244777 -1.1164791089871363e-13 0.688567926527551 2.492211858467265e-12 0.688555406074095 
4.3 0.0 -8.229101518829331e-15 0.6887517623000889 -2.9424439889482216e-13 0.688762930056054 -3.811780052486239e-11 0.6887517661368734 
4.4 0.0 -6.141284717417789e-15 0.6889357902188137 -2.853390019378262e-13 0.688945773022998 -3.760723954500752e-11 0.6889357932550639 
4.5 0.0 -5.3397953755008515e-15 0.68910849676432 4.82760761703533e-13 0.6891174421482518 4.116247321207168e-11 0.6891084991824459 
4.6 0.0 -4.509877794055581e-15 0.6892707919969413 -5.229164955987798e-14 0.6892788265353512 -1.2032348873625593e-11 0.6892707939227678 
4.7 0.0 -4.636225764014902e-15 0.6894234963448108 -1.0845774872748796e-13 0.689430728967839 -6.2827092043014005e-12 0.6894234979076101 
4.8 0.0 4.807689318709878e-14 0.689567351032604 -2.1091755021816553e-13 0.6895738757294458 -1.690954320717452e-11 0.6895673523759474 
4.9 0.0 -5.6289994720564806e-15 0.6897030267850096 -1.8577961215012463e-13 0.6897089251271376 -1.742146246470116e-11 0.6897030277597159 
5.0 0.0 -1.6242682786123418e-15 0.6898311323447499 -4.7610980823940084e-14 0.689836474966787 -2.0093980579256833e-11 0.6898311332082077 
0.0 0.5 NaN NaN NaN NaN NaN NaN 
0.1 0.5 -0.8611366401671425 1.7676859561898404 -121.03009495322374 -707.8472044960699 -18962.386660336553 -95694.80845349492 
0.2 0.5 -0.15338312723294578 0.6700039953267798 -8.124780543594724 -99.25559162694194 -3098.0978192876455 -15237.077512450787 
0.3 0.5 0.034374752757597715 0.277961973062539 1.8873848512091058 -13.502341735342204 -393.0781389151581 -1311.622925390469 
0.4 0.5 0.052710023220712277 0.4886978022961588 1.4560711808634728 -4.277295785149875 -61.396967856393545 -171.36637007566387 
0.5 0.5 0.05286998349024863 0.5441387378580138 0.8886367178513549 -1.5195743496454583 -10.637786933510341 -34.976752524154286 
0.6 0.5 0.05135746423096332 0.5765816222420345 0.5491853408140759 -0.4034653576045941 -1.8799656907340763 -8.908683110376636 
0.7 0.5 0.04974816503320603 0.5985780752394138 0.3551848204341469 0.09781134850289841 -0.2670297831740909 -2.34524180641624 
0.8 0.5 0.048199063041220354 0.6145322037803651 0.2419383387055488 0.3422983837520138 0.02657032263908432 -0.4023751525365147 
0.9 0.5 0.04671909098418743 0.6265903210302447 0.17355722606552934 0.4706280633301206 0.06821422102646771 0.24377630682991647 
1.0 0.5 0.045303753556043276 0.6359742654398948 0.13076642721167014 0.5425564864600954 0.06493785716217251 0.480990312415873 
1.1 0.5 0.04394948217492884 0.6434438734162885 0.10303908815439652 0.5853170896166955 0.056784910814137446 0.576617843752578 
1.2 0.5 0.04265399316662492 0.6494994935510842 0.08446224948330576 0.6121236246365168 0.05037594515965853 0.6190492969551795 
1.3 0.5 0.04141551164177259 0.6544844405279852 0.07161286546107787 0.6297544472770424 0.045963423224797545 0.6399153708963217 
1.4 0.5 0.04023230529309399 0.6586418954555764 0.062450208294138325 0.6418634299854862 0.04291450164005624 0.6513619874871822 
1.5 0.5 0.03910250431666444 0.6621486161514617 0.05572348111741339 0.6505097015986276 0.040701762800143954 0.658366982921295 
1.6 0.5 0.03802407120561 0.6651358898967431 0.0506460348327507 0.6569012199856938 0.03899214818799146 0.6631017268894213 
1.7 0.5 0.03699483338101555 0.6677030556470419 0.04671117488505189 0.6617730001446818 0.037590752833294896 0.6665738472023948 
1.8 0.5 0.036012534808354854 0.6699265024835668 0.04358522702562134 0.6655875213747684 0.03638572650968429 0.6692814875897046 
1.9 0.5 0.03507488692594125 0.6718658146340659 0.04104389111668022 0.6686449058570177 0.03531259535454227 0.6714876667050478 
2.0 0.5 0.034179611608588886 0.6735680619385652 0.0389334694063595 0.6711455586163932 0.03433352773273964 0.6733410351874433 
2.1 0.5 0.03332447421498444 0.6750708542414536 0.03714673208919289 0.6732268901566465 0.03342571111710795 0.674931551336553 
2.2 0.5 0.03250730780715506 0.6764045538049076 0.03560758987033506 0.6749854615746167 0.03257489576301939 0.6763173461902048 
2.3 0.5 0.03172602933238385 0.6775939023832558 0.03426117649950647 0.6764906921572585 0.03177179378001345 0.6775382881347072 
2.4 0.5 0.03097864997894327 0.6786592345562018 0.03306731948938788 0.6777935526645559 0.031010053261858815 0.6786231552311498 
2.5 0.5 0.030263280813853113 0.6796173944249315 0.03199617132843684 0.6789322047770355 0.030285102475085618 0.679593612781237 
2.6 0.5 0.02957813465061811 0.6804824362005361 0.03102524171432364 0.6799357378924823 0.029593479092485497 0.6804665272341535 
2.7 0.5 0.028921526048015754 0.681266163996474 0.03013735273232567 0.6808266949006627 0.028932437498631204 0.6812553733793818 
2.8 0.5 0.028291868763228 0.6819785545132977 0.02931921097298074 0.6816228117676917 0.02829971031156789 0.681971140663932 
2.9 0.5 0.02768767274667077 0.6826280878571442 0.028560397880920747 0.6823382368505597 0.027693364655927935 0.6826229321743108 
3.0 0.5 0.027107539862758774 0.6832220111038794 0.027852647218052997 0.6829843999621295 0.02711171062784598 0.6832183849020258 
3.1 0.5 0.02655015940044829 0.6837665486038427 0.0271893221536706 0.6835706415381572 0.02655324304138055 0.6837639706850227 
3.2 0.5 0.026014303135068993 0.6842670717525581 0.026565032690065857 0.6841046749283933 0.026016602279289112 0.6842652208798025 
3.3 0.5 0.025498820777556493 0.6847282355832096 0.025975352901018017 0.684592930815783 0.025500548891090984 0.6847268937680837 
3.4 0.5 0.02500263483688771 0.6851540921759329 0.025416609825448466 0.6850408172411019 0.02500394370240827 0.6851531109559519 
3.5 0.5 0.02452473609736614 0.6855481814068974 0.02488572439115603 0.6854529182937161 0.024525734561875193 0.685547457689316 
3.6 0.5 0.02406417921277432 0.6859136079555854 0.024380090420173906 0.685833147762369 0.02406494619088933 0.685913069894781 
3.7 0.5 0.023620078262306252 0.6862531037588394 0.023897481785116567 0.6861848692039866 0.023620671322651332 0.6862527003511355 
3.8 0.5 0.0231916027340405 0.6865690815450586 0.023435980553090166 0.686510990765776 0.023192064135939085 0.6865687772115968 
3.9 0.5 0.022777973869668306 0.686863677601101 0.022993920916772482 0.6868140407458373 0.022778335030252055 0.6868634463714878 
4.0 0.5 0.02237846091128449 0.6871387899279826 0.02256984506800306 0.687096228401462 0.022378745267889275 0.6871386129288198 
4.1 0.5 0.021992377796322907 0.6873961097114626 0.022162468213165944 0.6873594932398494 0.021992602860780048 0.6873959735807367 
4.2 0.5 0.02161908018075826 0.6876371471906576 0.021770650614481017 0.6876055453133718 0.021619259211329286 0.6876370418578395 
4.3 0.5 0.021257962521212585 0.6878632550327335 0.021393375078017668 0.6878358983957614 0.021258105695666604 0.6878631730168215 
4.4 0.5 0.020908455207944248 0.6880756475672736 0.021029728686721573 0.6880518974901636 0.020908570215709882 0.6880755831532416 
4.5 0.5 0.02057002234425795 0.6882754180155154 0.020678887892377065 0.6882547417767817 0.02057011514971748 0.6882753673979329 
4.6 0.5 0.020242159327956654 0.6884635517174624 0.020340106240820766 0.6884455038432489 0.020242234609235417 0.6884635117733293 
4.7 0.5 0.01992439058074707 0.6886409393026665 0.02001270420404043 0.6886251459637002 0.0199244518601376 0.6886409073628993 
4.8 0.5 0.019616267836890997 0.6888083880299078 0.01969606071264517 0.6887945338726266 0.01961631792264924 0.688808362548661 
4.9 0.5 0.019317368177149734 0.688966629879471 0.01938960604663695 0.6889544485037261 0.019317409298927876 0.6889666094762914 
5.0 0.5 0.019027292249054265 0.6891163305501232 0.01909281582544095 0.689105596068293 0.019027326089231387 0.6891163141125928 
0.0 1.0 NaN NaN NaN NaN NaN NaN 
0.1 1.0 1.5168957254286326 -1.2606079120606353 -28.65020868719988 85.69170000549394 1853.9159007664102 -8964.563168461715 
0.2 1.0 0.35700525965509655 0.639306264811033 -14.615780796943106 20.282837149265617 723.5106400885724 -1827.0269636898656 
0.3 1.0 0.10451885546793527 0.542907376231384 -5.513485435566643 3.3709003578118804 206.62200178914674 -207.8963038849575 
0.4 1.0 0.10520481713562191 0.5024682171421929 -1.9864148929268235 -0.11089175748153002 46.19012822155385 14.632562706760066 
0.5 1.0 0.10556857812068066 0.5335814474224465 -0.6705948971175785 -0.5307516695323846 7.650799890268745 19.522996685025774 
0.6 1.0 0.10269072301906898 0.5639597856705332 -0.16134368148390654 -0.31777421226770386 0.49227172634811445 8.887315803303355 
0.7 1.0 0.0994200542552285 0.5864870484772653 0.035576955362882204 -0.04443679401029299 -0.35608035744111044 3.609861130929321 
0.8 1.0 0.09627733741215887 0.6030884315666707 0.10750460646699497 0.17126665232002036 -0.2395096519344403 1.6391312716821382 
0.9 1.0 0.09329565516710121 0.6156981464525604 0.12906287691070129 0.32303271281851353 -0.08652910339346742 0.9617545534043995 
1.0 1.0 0.0904550485872569 0.6255713476784452 0.1307308890979166 0.42632048356312674 0.002012459027121105 0.7377253176855105 
1.1 1.0 0.08774166061799293 0.633498499996845 0.12509692529569513 0.49637353412850027 0.04527412369593706 0.6673700841868093 
1.2 1.0 0.08514828521163263 0.6399933273166323 0.11733353973686639 0.5443473372886289 0.06478729660173072 0.6483078706472025 
1.3 1.0 0.08267049177135055 0.6454031257417017 0.1094949470502681 0.5777274470122584 0.07283740029197633 0.645910173473745 
1.4 1.0 0.08030450784151465 0.6499712264909209 0.1023198555940911 0.6013961611728826 0.07550883635227693 0.6485152413666604 
1.5 1.0 0.07804642383496514 0.6538733693282592 0.09600049411178348 0.6185210929965314 0.07568638131344044 0.6522601007464199 
1.6 1.0 0.07589200807559719 0.6572397558170919 0.09051337251717015 0.6311685043488275 0.07472385653047398 0.6559331412543833 
1.7 1.0 0.07383675270089898 0.6601689537376296 0.08576085489669419 0.6407007119371548 0.07325845832108113 0.6592138033983624 
1.8 1.0 0.07187598392616593 0.6627369752329108 0.08163012909344927 0.6480279691155412 0.07159219191608907 0.662068280285366 
1.9 1.0 0.07000497388601398 0.6650033843089764 0.0780160521204706 0.6537674268145037 0.06986893930560342 0.6645439424442008 
2.0 1.0 0.06821903264543065 0.6670155149663165 0.07482841243371809 0.6583438909228968 0.06815706039385905 0.6667019754561968 
2.1 1.0 0.06651357719281144 0.6688114503581596 0.07199273933310964 0.6620542541530068 0.06648836947200602 0.6685975387638754 
2.2 1.0 0.06488417919059773 0.6704221707296705 0.06944869584924161 0.6651091619257452 0.06487678972962468 0.670275729254464 
2.3 1.0 0.06332659658453255 0.6718731279051693 0.0671477986113442 0.6676602913114915 0.06332742224060135 0.6717723134332184 
2.4 1.0 0.06183679156153098 0.6731854188089513 0.06505117570433386 0.6698184421176904 0.06184101593796025 0.6731155374848428 
2.5 1.0 0.060410939697927345 0.6743766726342384 0.06312761484580334 0.6716656917672926 0.06041620553085254 0.6743278655569379 
2.6 1.0 0.059045431652630966 0.6754617287988132 0.06135195692766212 0.6732636677645214 0.0590506403353149 0.6754273688809617 
2.7 1.0 0.05773687045893465 0.6764531634627557 0.0597038117216402 0.6746592497292383 0.05774156038621932 0.6764287782953942 
2.8 1.0 0.05648206548408872 0.6773617001803987 0.05816654693134707 0.675888548443872 0.05648608966799602 0.6773442539065873 
2.9 1.0 0.05527802435858437 0.6781965352439023 0.05672649868608877 0.6769797162237233 0.05528138422371735 0.678183953591681 
3.0 1.0 0.05412194313456922 0.6789655966744803 0.05537235696887454 0.6779549550447944 0.05412470277956216 0.6789564518673582 
3.1 1.0 0.05301119656110834 0.6796757530838319 0.054094687427207494 0.6788319677584196 0.05301344104750243 0.6796690560366613 
3.2 1.0 0.05194332743982857 0.6803329813666483 0.05288555865633888 0.6796250182988562 0.05194514259453625 0.6803280401835006 
3.3 1.0 0.05091603612350426 0.6809425058281469 0.05173825085493142 0.6803457145150463 0.05091749951232498 0.6809388342293394 
3.4 1.0 0.04992717056610842 0.6815089100846836 0.05064702721060677 0.6810035920608156 0.04992834876804779 0.681506162911127 
3.5 1.0 0.04897471658104002 0.6820362311902364 0.04960695368941557 0.6816065542551163 0.04897566523330678 0.6820341619172305 
3.6 1.0 0.04805678820083131 0.6825280370688496 0.04861375625198927 0.6821612066053486 0.04805755259630966 0.6825264682506762 
3.7 1.0 0.047171619283422166 0.6829874917684899 0.04766370717425928 0.6826731135667403 0.04717223623480482 0.6829862953252531 
3.8 1.0 0.04631755474818185 0.6834174090781249 0.046753533962627776 0.6831469973668588 0.04631805365105407 0.6834164909167381 
3.9 1.0 0.0454930431282161 0.6838202997728289 0.045880346033481595 0.6835868933216489 0.04549344748535804 0.6838195912227387 
4.0 1.0 0.04469662913885191 0.6841984097487538 0.045041575287026375 0.6839962721502809 0.044696957640626 0.6841978600198071 
4.1 1.0 0.043926947085601485 0.6845537533988721 0.04423492770727121 0.6843781370599675 0.043927214730994486 0.6845533246082789 
4.2 1.0 0.043182714354089415 0.6848881421210852 0.043458343668180216 0.6847351014455038 0.043182933028326854 0.6848878057404453 
4.3 1.0 0.042462725749811935 0.6852032089390959 0.04270996522758087 0.6850694514763408 0.04246290492559037 0.68520294394629 
4.4 1.0 0.04176584805770946 0.6855004287561914 0.04198810899777083 0.6853831969210962 0.041765995275938994 0.6855002188769141 
4.5 1.0 0.04109101505939559 0.6857811373169729 0.041291243513548445 0.6856781126632769 0.04109113638364184 0.6857809705327573 
4.6 1.0 0.04043722290097614 0.6860465460268135 0.04061797026013857 0.6859557728582093 0.040437323202313025 0.6860464127796851 
4.7 1.0 0.03980352574272539 0.6862977564879648 0.0399670076585487 0.6862175792163565 0.03980360884957877 0.686297649538984 
4.8 1.0 0.039189032012080516 0.6865357720767142 0.03933717749664908 0.6864647845324243 0.039189101091965446 0.6865356860315678 
4.9 1.0 0.038592900463787175 0.6867615078667619 0.0387273933398963 0.6866985124045665 0.038592958028298874 0.6867614381599119 
5.0 1.0 0.03801433711954031 0.686975800802497 0.03813665063163719 0.6869197738427641 0.03801438528653847 0.6869757440977468 
0.0 1.5 NaN NaN NaN NaN NaN NaN 
0.1 1.5 9.621040982422091 -12.549188056802713 5.897802286925472 -17.389194180006008 293.820454536905 -110.79294688641278 
0.2 1.5 1.4492310321225048 -1.025172643289828 5.031612092879331 -5.105300589568768 -15.52063426942864 335.7296155531468 
0.3 1.5 0.36329228994719287 0.21909060948079584 1.3967464154770748 3.376082744102177 -63.732827435185364 115.51670160746254 
0.4 1.5 0.19879312097226887 0.46308538474265315 -0.2874466451372658 3.7051833081146954 -21.413144828340567 -3.4269770497325336 
0.5 1.5 0.1651735653104328 0.5190164932373373 -0.5346565427992417 2.318451714557856 -2.420543088316421 -13.1857556200367 
0.6 1.5 0.15489002744082547 0.547272612226342 -0.381024676861574 1.335299156861083 1.1467911721839328 -5.660342710851286 
0.7 1.5 0.14901977036277847 0.5683788811184334 -0.1980421432407062 0.8369392195789209 1.0110792757967406 -1.3216528510229935 
0.8 1.5 0.14413574792991343 0.58484247217177 -0.06469910824629285 0.6207338722981361 0.5642192341027535 0.19730439578066328 
0.9 1.5 0.13961173248047348 0.5978595550024676 0.019546715344443095 0.5424267846864814 0.3074295342190244 0.6055561410043493 
1.0 1.5 0.13532100348390327 0.608345646290769 0.06920362527569912 0.5256866721532719 0.19338768551590424 0.6793505534581248 
1.1 1.5 0.13123054873026296 0.6169598386274332 0.09696285540806883 0.533950524634775 0.14744792884951952 0.6744449890892308 
1.2 1.5 0.12732760075918204 0.6241625527119656 0.11148310573414075 0.5506571248572223 0.1293535823304372 0.6602420033815987 
1.3 1.5 0.12360432368630926 0.6302767855951579 0.11819070727279643 0.5687183641292695 0.1216815541560165 0.650884283923477 
1.4 1.5 0.12005388724516423 0.6355332881642911 0.12036676267770315 0.5853766657837822 0.11761172773498255 0.6467951863559949 
1.5 1.5 0.11666935894310217 0.6401007068641194 0.11996358801991606 0.5997850262126976 0.11466049831715852 0.6461109453202207 
1.6 1.5 0.11344347643313686 0.644105182775528 0.11813391706508165 0.6118932969545214 0.11199799851771333 0.6472637801250435 
1.7 1.5 0.11036871557814243 0.6476431239013242 0.11555499361739857 0.6219469627687706 0.10938825682052725 0.6492806050639472 
1.8 1.5 0.10743744005129005 0.6507896521043587 0.11262238494781243 0.6302693062668745 0.10679156756406427 0.6516242598859234 
1.9 1.5 0.10464204944980135 0.6536043063945134 0.1095648539261874 0.6371729147686114 0.10422281755503973 0.654018674746073 
2.0 1.5 0.1019751001380533 0.6561349801632421 0.10651232926753017 0.6429289406434227 0.10170487175033963 0.6563315328169703 
2.1 1.5 0.09942939181836902 0.658420701853019 0.10353619816849603 0.6477610963646523 0.09925566081173268 0.6585060224781447 
2.2 1.5 0.09699802620099246 0.6604936387500069 0.1006732702600942 0.6518493581915172 0.0968863513489501 0.6605235569098508 
2.3 1.5 0.09467444112826899 0.662380569652 0.0979400778748143 0.6553367192916975 0.0946025773180712 0.6623840928156743 
2.4 1.5 0.092452427675506 0.6641039865507357 0.09534143062880869 0.6583361941723685 0.09240611071254057 0.6640959778558743 
2.5 1.5 0.09032613425198631 0.6656829304157033 0.09287553594968298 0.6609370283491928 0.09029623969286713 0.6656708209472321 
2.6 1.5 0.08829006247763256 0.6671336361578306 0.09053705735086097 0.6632098359011677 0.08827075217527225 0.6671209822052343 
2.7 1.5 0.08633905622543439 0.668470034828638 0.0883189292344209 0.6652107018520197 0.08632658612837327 0.6684583990643612 
2.8 1.5 0.08446828804531453 0.6697041507183196 0.08621342013316252 0.6669843956730716 0.08446025036246607 0.6696940957175447 
2.9 1.5 0.08267324241178645 0.6708464168941445 0.08421274142696988 0.6685668629653013 0.08266808308506465 0.6708380233426539 
3.0 1.5 0.08094969838815037 0.6719059309358076 0.08230938189210686 0.6699871482342808 0.08094641081269177 0.6718990679559407 
3.1 1.5 0.07929371163434701 0.6728906605018388 0.08049627789945492 0.6712688764944311 0.07929164153205848 0.6728851194152967 
3.2 1.5 0.07770159669185712 0.6738076134109025 0.07876688632932004 0.6724313960337798 0.07770031734165839 0.6738031742960378 
3.3 1.5 0.07616990980211259 0.6746629764680719 0.0771152010895071 0.6734906618758385 0.07616914240042146 0.6746594364046422 
3.4 1.5 0.0746954324622265 0.675462231163537 0.07553573818545549 0.6744599211920379 0.07469499490545556 0.6754594143830621 
3.5 1.5 0.07327515505518985 0.6762102509562773 0.07402350430663733 0.6753502472800545 0.07327492761747391 0.6762080118361854 
3.6 1.5 0.07190626283569844 0.6769113813015404 0.07257395804811873 0.6761709575288727 0.0719061672658008 0.6769096005781424 
3.7 1.5 0.07058612167556463 0.6775695094170457 0.07118296889269543 0.676929942276118 0.07058610708579731 0.6775680919966554 
3.8 1.5 0.06931226504293109 0.6781881210265548 0.06984677701434566 0.6776339248537306 0.06931229834459089 0.6781869907064708 
3.9 1.5 0.06808238192291426 0.6787703511035628 0.06856195542256444 0.6782886684411952 0.06808244158328153 0.6787694481445462 
4.0 1.5 0.06689430595548845 0.6793190251519122 0.06732537523157676 0.678899141461664 0.06689437843506185 0.6793183018916102 
4.1 1.5 0.06574600480799189 0.6798366965067058 0.06613417426212816 0.67946965056728 0.06574608174188863 0.6798361157604881 
4.2 1.5 0.06463557038949302 0.6803256773854144 0.0649857289476976 0.6800039482302691 0.0646356464110839 0.6803252099897331 
4.3 1.5 0.06356121063685279 0.680788065648227 0.06387762938992177 0.6805053201580777 0.06356128288672926 0.680787688233144 
4.4 1.5 0.06252124073812705 0.6812257693825224 0.06280765724263336 0.6809766568392965 0.06252130771050017 0.6812254638611758 
4.5 1.5 0.06151407569222182 0.6816405265785935 0.06177376618912504 0.681420512310821 0.06151413658769214 0.6816402784538886 
4.6 1.5 0.060538223701762026 0.6820339238094726 0.060774064716476214 0.6818391527620241 0.06053827849147518 0.6820337216998895 
4.7 1.5 0.05959227912350282 0.682407411648364 0.05980680088407938 0.6822345968765755 0.05959232784726942 0.6824072465982438 
4.8 1.5 0.058674917257491396 0.6827623186443261 0.05887034891295709 0.6826086495519132 0.05867496034615233 0.6827621835828682 
4.9 1.5 0.0577848882688216 0.6830998632150833 0.057963197269045294 0.6829629301720306 0.0577849262186491 0.6830997520822238 
5.0 1.5 0.05692101243813004 0.6834211655200926 0.0570839381524859 0.6832988964717928 0.05692104584619884 0.6834210740274568 
0.0 2.0 NaN NaN NaN NaN NaN NaN 
0.1 2.0 -1.289077394913651 1.1296437914534598 2.0420918391568437 -1.1699959688250265 -23.11893385944308 -18.95056462841407 
0.2 2.0 -1.3182034194621757 0.8586859791039059 1.154623382409574 -0.3723469400217685 2.5244430319614537 -60.54277361827549 
0.3 2.0 -0.08055007052560459 -0.4253747508402821 0.8552144866748415 -0.06038799168716458 14.446189851272944 -27.726599314577363 
0.4 2.0 0.16798803021097153 0.22116368264147268 0.6164921039573725 0.7735219306839269 5.044291364659214 4.86106059401531 
0.5 2.0 0.2055654150621133 0.4357677699757354 0.3095119531301887 1.3058408328164695 -0.425466329876087 6.980166669205442 
0.6 2.0 0.20378655789333777 0.5060986250446029 0.10979073446521166 1.337582176233372 -0.9240685587902786 2.771382741460508 
0.7 2.0 0.19754779574767328 0.5384472928914826 0.03438518802787275 1.1523015385023894 -0.3430359867875905 0.7034594757922339 
0.8 2.0 0.19132882877535487 0.5581716678350356 0.02963087570457791 0.950861754597792 0.03940026898183391 0.2638968228954065 
0.9 2.0 0.18537735441896666 0.5725921511476229 0.051830557727037624 0.7999101815669742 0.1788988359384983 0.32925602031777856 
1.0 2.0 0.1796735299839081 0.5841304688418196 0.0786936187279609 0.7033961583559397 0.20631745964773518 0.4523895563773568 
1.1 2.0 0.17421445118120546 0.5937589175941931 0.101614455221448 0.6477282142884255 0.198606421277787 0.5355616247463048 
1.2 2.0 0.1690014071530641 0.6019786961827214 0.11849182552451734 0.6187454184658108 0.18482811391328435 0.5806760219063334 
